accession,model_name,embedding_type_id,layer_index,go_id,category,evidence_code,go_description,distance,protein_id,organism,gene_name,support_count,reliability_index,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference,distance_metric,distance_threshold,model_support,n_models_total,model_consistency,layer_support,n_layers_model,layer_support_norm,support_count_norm,collapsed_support_norm,alignment_norm,score,best_model,best_layer,score_global
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0042953,P,IMP,lipoprotein transport,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0043020,C,IDA,NADPH oxidase complex,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,1,1,GO:0032991,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.2256945,0.54774312,Ankh3-Large,32,0.54774312
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0043031,P,TAS,negative regulation of macrophage activation,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0043065,P,IDA,positive regulation of apoptotic process,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0043066,P,IMP,negative regulation of apoptotic process,0.0015,NTR1_HUMAN,Homo sapiens (Human).,NTSR1,1,0.9985,0,0,,21.659,37.0968,156,20.9677,434,359,418,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.293779,0.54276464,ESM3c,18,0.54276464
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0043123,P,IEP,positive regulation of canonical NF-kappaB signal transduction,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0043124,P,IDA,negative regulation of canonical NF-kappaB signal transduction,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0043130,F,IDA,ubiquitin binding,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0043254,P,IMP,regulation of protein-containing complex assembly,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0043318,P,TAS,negative regulation of cytotoxic T cell degranulation,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,1,1,GO:0002819,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231865,0.2945544,ESM3c,24,0.2945544
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0043507,P,IDA,positive regulation of JUN kinase activity,0.004,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.996,1,1,GO:0043410,12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.1,0.164994,0.35375904,Prot-T5,24,0.35375904
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0045089,P,IDA,positive regulation of innate immune response,0.0024,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9976,1,1,GO:0045088,29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.3965055,0.5750568800000001,ESM3c,24,0.5750568800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0045177,C,IDA,apical part of cell,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.231806,0.53256096,Ankh3-Large,24,0.53256096
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0045178,C,IDA,basal part of cell,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0045211,C,IDA,postsynaptic membrane,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,2,1,GO:0016020,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.2,0.2277995,0.34679992000000004,Prost-T5,12,0.34679992000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0045217,P,IMP,cell-cell junction maintenance,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0045335,C,TAS,phagocytic vesicle,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,2,1,GO:0031410,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.230693,0.30783888,ESM,33,0.30783888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0045454,P,TAS,cell redox homeostasis,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,0,0,,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2289475,0.2830316,ESM3c,18,0.2830316
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0045494,P,IDA,photoreceptor cell maintenance,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0045726,P,IMP,positive regulation of integrin biosynthetic process,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0045730,P,TAS,respiratory burst,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0045742,P,IDA,positive regulation of epidermal growth factor receptor signaling pathway,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0045766,P,IMP,positive regulation of angiogenesis,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:1904018,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,3,5,0.6,1,4,0.25,0.1,0.1,0.231806,0.36456096000000004,Ankh3-Large,24,0.36456096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0045821,P,IGI,positive regulation of glycolytic process,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0045893,P,IDA,positive regulation of DNA-templated transcription,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},2,0.9986,1,1,GO:0006355,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.2,0.1,0.3133485,0.57791176,Prost-T5,12,0.57791176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0045955,P,IC,negative regulation of calcium ion-dependent exocytosis,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0046330,P,IC,positive regulation of JNK cascade,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,3,1,GO:0043410,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.3,0.208333,0.46419728000000005,Prost-T5,12,0.46419728000000005
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,12,GO:0046718,P,IDA,symbiont entry into host cell,0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,0,0,,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,1.0,0.656,Prot-T5,12,0.656
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0046870,F,IDA,cadmium ion binding,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0046878,P,IMP,positive regulation of saliva secretion,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0046967,P,IMP,cytosol to endoplasmic reticulum transport,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,0,0,,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.170767,0.27375471999999995,ESM3c,18,0.27375471999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0046968,P,IDA,peptide antigen transport,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,0,0,,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.170767,0.27375471999999995,ESM3c,18,0.27375471999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0046978,F,IPI,TAP1 binding,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,0,0,,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.170767,0.27375471999999995,ESM3c,18,0.27375471999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0046982,F,IPI,protein heterodimerization activity,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},2,1.0,0,0,,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.2,0.0,1.0,0.672,Prost-T5,12,0.672
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0048086,P,IDA,negative regulation of developmental pigmentation,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,0,0,,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.0,0.18300650000000002,0.38060904,Ankh3-Large,40,0.38060904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0048146,P,IDA,positive regulation of fibroblast proliferation,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0008284,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0048167,P,TAS,regulation of synaptic plasticity,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55501952,Prost-T5,12,0.55501952
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0048471,C,IDA,perinuclear region of cytoplasm,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0050482,P,IDA,arachidonate secretion,0.0378,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9622,2,2,"GO:0015908, GO:0015909",18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.2490235,0.56179576,ESM,33,0.56179576
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0050661,F,IC,NADP binding,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0050709,P,IDA,negative regulation of protein secretion,0.0018,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9982,0,0,,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2490235,0.53555576,Ankh3-Large,24,0.53555576
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0050728,P,IDA,negative regulation of inflammatory response,0.0007,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9993,1,1,GO:0050727,29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.3965055,0.57532888,Prost-T5,12,0.57532888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0050729,P,TAS,positive regulation of inflammatory response,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,1,1,GO:0050727,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,1.0,0.672,Prost-T5,12,0.672
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0050765,P,TAS,negative regulation of phagocytosis,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0050766,P,IDA,positive regulation of phagocytosis,0.0005,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9995,0,0,,29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3965055,0.5593608800000001,ESM3c,18,0.5593608800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0050767,P,TAS,regulation of neurogenesis,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55501952,Prost-T5,12,0.55501952
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0050808,P,IGI,synapse organization,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0050829,P,IMP,defense response to Gram-negative bacterium,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0042742,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0050859,P,IMP,negative regulation of B cell receptor signaling pathway,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0050869,P,TAS,negative regulation of B cell activation,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0050890,P,IMP,cognition,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0050892,P,TAS,intestinal absorption,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0050995,P,IGI,negative regulation of lipid catabolic process,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0051044,P,IDA,positive regulation of membrane protein ectodomain proteolysis,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0051117,F,IPI,ATPase binding,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0051281,P,IDA,positive regulation of release of sequestered calcium ion into cytosol,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0051289,P,IDA,protein homotetramerization,0.0032,AQP4_HUMAN,Homo sapiens (Human).,AQP4,1,0.9968,0,0,,15.544,28.7565,-74,23.3161,386,359,323,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2215025,0.2829284,Ankh3-Large,24,0.2829284
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0051379,F,IDA,epinephrine binding,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0051380,F,IDA,norepinephrine binding,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0051452,P,IDA,intracellular pH reduction,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,0,0,,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.0,0.18300650000000002,0.38060904,Ankh3-Large,40,0.38060904
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0051453,P,IMP,regulation of intracellular pH,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,0,0,,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2289475,0.2830316,ESM3c,18,0.2830316
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0051584,P,IC,regulation of dopamine uptake involved in synaptic transmission,0.0016,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9984,0,0,,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2490235,0.5355877600000001,ESM3c,18,0.5355877600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0051897,P,IDA,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,24,GO:0055037,C,IDA,recycling endosome,0.0178,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9822,3,2,"GO:0031410, GO:0043231",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.3,0.2225085,0.53675336,ESM,24,0.53675336
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0055038,C,IDA,recycling endosome membrane,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,2,1,GO:0016020,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.2,0.208333,0.4481972800000001,Prost-T5,12,0.4481972800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0055056,F,IDA,D-glucose transmembrane transporter activity,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
